Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Oct-01 10:00:00,7415.703907,-1135416.151,6562,2199
2006-Oct-01 11:00:00,8619.980275,-1293790.801,6563,2198
2006-Oct-01 12:00:00,8621.456628,-1126955.084,6564,2197
2006-Oct-01 13:00:00,10436.95879,-1280363.657,6565,2196
2006-Oct-01 14:00:00,8622.712739,-1159015.744,6566,2195
2006-Oct-01 15:00:00,7414.17613,-1307171.097,6567,2194
2006-Oct-01 16:00:00,7414.061966,-1194481.754,6568,2193
2006-Oct-01 17:00:00,7413.940909,-1242845.305,6569,2192
2006-Oct-01 18:00:00,7413.761776,-992384.4685,6570,2191
2006-Oct-01 19:00:00,7413.357993,-990201.8654,6571,2190
2006-Oct-01 20:00:00,7413.418611,-894427.4177,6572,2189
2006-Oct-01 21:00:00,9235.945812,-956886.5984,6573,2188
2006-Oct-01 22:00:00,7414.050295,-887154.6693,6574,2187
2006-Oct-01 23:00:00,7414.345009,-950368.5381,6575,2186
2006-Oct-02 00:00:00,5000,-869334.911,6576,2185
2006-Oct-02 01:00:00,5000,-939417.5036,6577,2184
2006-Oct-02 02:00:00,5000,-865738.7204,6578,2183
2006-Oct-02 03:00:00,5000,-767589.3789,6579,2182
2006-Oct-02 04:00:00,5000,-877804.7178,6580,2181
2006-Oct-02 05:00:00,5000,-767972.5099,6581,2180
2006-Oct-02 06:00:00,9226.14062,-1003143.19,6582,2179
2006-Oct-02 07:00:00,16497.80037,-1208456.829,6583,2178
2006-Oct-02 08:00:00,26211.11786,-1695225.288,6584,2177
2006-Oct-02 09:00:00,27993.94104,-1860444.756,6585,2176
2006-Oct-02 10:00:00,28643.0945,-2161739.432,6586,2175
2006-Oct-02 11:00:00,33464.9032,-2293717.225,6587,2174
2006-Oct-02 12:00:00,39548.04074,-1884833.101,6588,2173
2006-Oct-02 13:00:00,37716.23475,-1938199.994,6589,2172
2006-Oct-02 14:00:00,25605.50719,-2099768.059,6590,2171
2006-Oct-02 15:00:00,24988.21903,-2126692.617,6591,2170
2006-Oct-02 16:00:00,31655.85025,-2009169.862,6592,2169
2006-Oct-02 17:00:00,20738.37956,-1533631.773,6593,2168
2006-Oct-02 18:00:00,17700.91626,-1327618.09,6594,2167
2006-Oct-02 19:00:00,14090.65414,-1257236.037,6595,2166
2006-Oct-02 20:00:00,15278.97186,-1197099.775,6596,2165
2006-Oct-02 21:00:00,9841.777146,-1159358.537,6597,2164
2006-Oct-02 22:00:00,8021.98935,-901496.7025,6598,2163
2006-Oct-02 23:00:00,8037.688368,-851112.5759,6599,2162
2006-Oct-03 00:00:00,5000,-927075.0477,6600,2161
2006-Oct-03 01:00:00,5000,-833490.3015,6601,2160
2006-Oct-03 02:00:00,5000,-876666.2822,6602,2159
2006-Oct-03 03:00:00,5000,-751477.0137,6603,2158
2006-Oct-03 04:00:00,5000,-734915.0055,6604,2157
2006-Oct-03 05:00:00,5000,-521790.8177,6605,2156
2006-Oct-03 06:00:00,11413.43565,-768259.3668,6606,2155
2006-Oct-03 07:00:00,17423.60821,-669387.1038,6607,2154
2006-Oct-03 08:00:00,26248.71453,-800495.9618,6608,2153
2006-Oct-03 09:00:00,28097.13629,-988205.9692,6609,2152
2006-Oct-03 10:00:00,28692.89608,-1170980.95,6610,2151
2006-Oct-03 11:00:00,33534.00079,-1291981.445,6611,2150
2006-Oct-03 12:00:00,39628.19307,-1310270.947,6612,2149
2006-Oct-03 13:00:00,37811.94847,-1468429.465,6613,2148
2006-Oct-03 14:00:00,25656.29179,-1580308.63,6614,2147
2006-Oct-03 15:00:00,25046.10103,-1610925.397,6615,2146
2006-Oct-03 16:00:00,31740.93954,-1626714.5,6616,2145
2006-Oct-03 17:00:00,20789.40046,-1255105.413,6617,2144
2006-Oct-03 18:00:00,17737.02798,-988847.9535,6618,2143
2006-Oct-03 19:00:00,14103.03749,-787396.535,6619,2142
2006-Oct-03 20:00:00,15324.00723,-696223.979,6620,2141
2006-Oct-03 21:00:00,9857.873092,-666877.2369,6621,2140
2006-Oct-03 22:00:00,8025.234535,-606275.5327,6622,2139
2006-Oct-03 23:00:00,8037.528705,-573893.5396,6623,2138
2006-Oct-04 00:00:00,5000,-558349.5395,6624,2137
2006-Oct-04 01:00:00,5000,-516873.0631,6625,2136
2006-Oct-04 02:00:00,5000,-502061.8492,6626,2135
2006-Oct-04 03:00:00,5000,-501298.9957,6627,2134
2006-Oct-04 04:00:00,5000,-500531.3845,6628,2133
2006-Oct-04 05:00:00,5000,-479296.3012,6629,2132
2006-Oct-04 06:00:00,53487.60997,-505080.8368,6630,2131
2006-Oct-04 07:00:00,41627.71988,-501665.2016,6631,2130
2006-Oct-04 08:00:00,26300.22236,-595870.3608,6632,2129
2006-Oct-04 09:00:00,28163.75395,-826251.6496,6633,2128
2006-Oct-04 10:00:00,28746.34641,-1080013.208,6634,2127
2006-Oct-04 11:00:00,33632.81335,-1267937.778,6635,2126
2006-Oct-04 12:00:00,39718.17995,-1311862.286,6636,2125
2006-Oct-04 13:00:00,37904.96071,-1483809.252,6637,2124
2006-Oct-04 14:00:00,25703.21567,-1605632.03,6638,2123
2006-Oct-04 15:00:00,25102.43139,-1768260.546,6639,2122
2006-Oct-04 16:00:00,31817.99556,-1770073.876,6640,2121
2006-Oct-04 17:00:00,20834.49005,-1322042.08,6641,2120
2006-Oct-04 18:00:00,17773.37549,-1004842.266,6642,2119
2006-Oct-04 19:00:00,14126.83616,-792726.8939,6643,2118
2006-Oct-04 20:00:00,15354.33163,-667694.9995,6644,2117
2006-Oct-04 21:00:00,11185.42915,-623198.4441,6645,2116
2006-Oct-04 22:00:00,8033.725093,-570350.7418,6646,2115
2006-Oct-04 23:00:00,8045.664381,-550807.976,6647,2114
2006-Oct-05 00:00:00,5000,-538016.1964,6648,2113
2006-Oct-05 01:00:00,5000,-517862.9795,6649,2112
2006-Oct-05 02:00:00,5000,-505716.0357,6650,2111
2006-Oct-05 03:00:00,5000,-500749.3818,6651,2110
2006-Oct-05 04:00:00,5000,-504340.7049,6652,2109
2006-Oct-05 05:00:00,5000,-481658.612,6653,2108
2006-Oct-05 06:00:00,54207.78602,-529065.7883,6654,2107
2006-Oct-05 07:00:00,39381.17272,-545962.1238,6655,2106
2006-Oct-05 08:00:00,26357.7083,-712517.9451,6656,2105
2006-Oct-05 09:00:00,28234.37642,-947116.2808,6657,2104
2006-Oct-05 10:00:00,28818.42449,-1385089.816,6658,2103
2006-Oct-05 11:00:00,33698.869,-1669334.928,6659,2102
2006-Oct-05 12:00:00,39816.51796,-1634564.774,6660,2101
2006-Oct-05 13:00:00,37993.66967,-1756696.634,6661,2100
2006-Oct-05 14:00:00,25771.56485,-1872329.868,6662,2099
2006-Oct-05 15:00:00,25158.89649,-1963902.148,6663,2098
2006-Oct-05 16:00:00,31887.68249,-1946842.265,6664,2097
2006-Oct-05 17:00:00,20874.2572,-1514883.523,6665,2096
2006-Oct-05 18:00:00,17801.87032,-1232831.741,6666,2095
2006-Oct-05 19:00:00,14165.42955,-1115535.253,6667,2094
2006-Oct-05 20:00:00,15368.72326,-1083423.418,6668,2093
2006-Oct-05 21:00:00,9880.768867,-1060502.758,6669,2092
2006-Oct-05 22:00:00,8045.208707,-878688.9556,6670,2091
2006-Oct-05 23:00:00,8063.532837,-830133.9594,6671,2090
2006-Oct-06 00:00:00,5000,-898267.0784,6672,2089
2006-Oct-06 01:00:00,5000,-763594.2157,6673,2088
2006-Oct-06 02:00:00,5000,-775648.7808,6674,2087
2006-Oct-06 03:00:00,5000,-684247.3311,6675,2086
2006-Oct-06 04:00:00,5000,-665600.5113,6676,2085
2006-Oct-06 05:00:00,5000,-487152.4407,6677,2084
2006-Oct-06 06:00:00,14752.99025,-795098.3453,6678,2083
2006-Oct-06 07:00:00,21548.50718,-760213.5003,6679,2082
2006-Oct-06 08:00:00,26429.43804,-936071.5075,6680,2081
2006-Oct-06 09:00:00,28284.67087,-1042763.02,6681,2080
2006-Oct-06 10:00:00,28893.43252,-1236120.56,6682,2079
2006-Oct-06 11:00:00,33771.56661,-1712914.073,6683,2078
2006-Oct-06 12:00:00,39929.68702,-1661993.166,6684,2077
2006-Oct-06 13:00:00,38082.76601,-1784750.182,6685,2076
2006-Oct-06 14:00:00,25840.06212,-1898415.184,6686,2075
2006-Oct-06 15:00:00,25212.73643,-1980701.402,6687,2074
2006-Oct-06 16:00:00,31951.90768,-1923115.794,6688,2073
2006-Oct-06 17:00:00,20909.63515,-1418653.289,6689,2072
2006-Oct-06 18:00:00,17855.57896,-1156071.352,6690,2071
2006-Oct-06 19:00:00,14186.81616,-1078624.762,6691,2070
2006-Oct-06 20:00:00,15390.54763,-1043199.753,6692,2069
2006-Oct-06 21:00:00,9893.238245,-1023554.069,6693,2068
2006-Oct-06 22:00:00,8071.16956,-870942.4164,6694,2067
2006-Oct-06 23:00:00,8066.106129,-819370.8323,6695,2066
2006-Oct-07 00:00:00,5000,-873525.6443,6696,2065
2006-Oct-07 01:00:00,5000,-777125.8174,6697,2064
2006-Oct-07 02:00:00,5000,-714962.7514,6698,2063
2006-Oct-07 03:00:00,5000,-772900.0121,6699,2062
2006-Oct-07 04:00:00,5000,-721860.4866,6700,2061
2006-Oct-07 05:00:00,5000,-492856.6002,6701,2060
2006-Oct-07 06:00:00,18223.32956,-938281.185,6702,2059
2006-Oct-07 07:00:00,16228.95492,-972350.6194,6703,2058
2006-Oct-07 08:00:00,14192.1425,-1038584.267,6704,2057
2006-Oct-07 09:00:00,17895.06178,-1122393.972,6705,2056
2006-Oct-07 10:00:00,16663.45897,-1271605.314,6706,2055
2006-Oct-07 11:00:00,19112.8384,-1293910.303,6707,2054
2006-Oct-07 12:00:00,17273.06395,-1211859.349,6708,2053
2006-Oct-07 13:00:00,16662.40968,-1247230.517,6709,2052
2006-Oct-07 14:00:00,14217.80868,-1294792.678,6710,2051
2006-Oct-07 15:00:00,12970.68409,-1364174.693,6711,2050
2006-Oct-07 16:00:00,13590.68338,-1280860.222,6712,2049
2006-Oct-07 17:00:00,9280.200322,-1236085.626,6713,2048
2006-Oct-07 18:00:00,9305.354709,-882902.1881,6714,2047
2006-Oct-07 19:00:00,9299.628076,-828992.6241,6715,2046
2006-Oct-07 20:00:00,9285.366307,-775785.9577,6716,2045
2006-Oct-07 21:00:00,10529.92413,-791084.2897,6717,2044
2006-Oct-07 22:00:00,8074.886084,-759379.6785,6718,2043
2006-Oct-07 23:00:00,8064.931842,-821320.9995,6719,2042
2006-Oct-08 00:00:00,5000,-730985.3814,6720,2041
2006-Oct-08 01:00:00,5000,-798212.7061,6721,2040
2006-Oct-08 02:00:00,5000,-715820.9885,6722,2039
2006-Oct-08 03:00:00,5000,-786030.9673,6723,2038
2006-Oct-08 04:00:00,5000,-770566.4854,6724,2037
2006-Oct-08 05:00:00,5000,-720281.7341,6725,2036
2006-Oct-08 06:00:00,9307.294266,-759870.0856,6726,2035
2006-Oct-08 07:00:00,7462.837035,-760810.4535,6727,2034
2006-Oct-08 08:00:00,7462.745127,-870675.6508,6728,2033
2006-Oct-08 09:00:00,7462.361858,-1016531.918,6729,2032
2006-Oct-08 10:00:00,7462.187944,-1099739.853,6730,2031
2006-Oct-08 11:00:00,8676.269937,-1305650.744,6731,2030
2006-Oct-08 12:00:00,8710.736946,-1137352.632,6732,2029
2006-Oct-08 13:00:00,10540.4322,-1275003.327,6733,2028
2006-Oct-08 14:00:00,8678.180138,-1177791.168,6734,2027
2006-Oct-08 15:00:00,7464.816661,-1254643.59,6735,2026
2006-Oct-08 16:00:00,7464.679795,-1095652.53,6736,2025
2006-Oct-08 17:00:00,7464.427664,-1167234.05,6737,2024
2006-Oct-08 18:00:00,7464.113043,-928121.8332,6738,2023
2006-Oct-08 19:00:00,7463.690839,-950441.6593,6739,2022
2006-Oct-08 20:00:00,7463.426773,-869364.4969,6740,2021
2006-Oct-08 21:00:00,9294.515488,-928336.6482,6741,2020
2006-Oct-08 22:00:00,7463.312703,-860349.3719,6742,2019
2006-Oct-08 23:00:00,7464.869371,-919230.1676,6743,2018
2006-Oct-09 00:00:00,5000,-828828.7246,6744,2017
2006-Oct-09 01:00:00,5000,-811144.5216,6745,2016
2006-Oct-09 02:00:00,5000,-685601.804,6746,2015
2006-Oct-09 03:00:00,5000,-634232.4171,6747,2014
2006-Oct-09 04:00:00,5000,-652088.0309,6748,2013
2006-Oct-09 05:00:00,5000,-484600.7239,6749,2012
2006-Oct-09 06:00:00,11540.60486,-692344.4983,6750,2011
2006-Oct-09 07:00:00,18197.67784,-665705.5758,6751,2010
2006-Oct-09 08:00:00,26593.49348,-780927.5721,6752,2009
2006-Oct-09 09:00:00,28492.93936,-884123.2592,6753,2008
2006-Oct-09 10:00:00,29093.06643,-1157953.191,6754,2007
2006-Oct-09 11:00:00,34008.80913,-1316451.332,6755,2006
2006-Oct-09 12:00:00,40223.24307,-1340013.339,6756,2005
2006-Oct-09 13:00:00,38364.24017,-1618457.008,6757,2004
2006-Oct-09 14:00:00,28789.41609,-1825480.358,6758,2003
2006-Oct-09 15:00:00,69450.54252,-1891152.667,6759,2002
2006-Oct-09 16:00:00,70848.92053,-1896881.129,6760,2001
2006-Oct-09 17:00:00,21038.83259,-1310741.874,6761,2000
2006-Oct-09 18:00:00,17979.73297,-1080073.179,6762,1999
2006-Oct-09 19:00:00,14258.82847,-920299.1743,6763,1998
2006-Oct-09 20:00:00,15489.90962,-758078.5097,6764,1997
2006-Oct-09 21:00:00,9929.711955,-721891.6004,6765,1996
2006-Oct-09 22:00:00,8091.95635,-666952.8576,6766,1995
2006-Oct-09 23:00:00,8082.06906,-622311.4373,6767,1994
2006-Oct-10 00:00:00,5000,-603690.996,6768,1993
2006-Oct-10 01:00:00,5000,-575434.6997,6769,1992
2006-Oct-10 02:00:00,5000,-586659.3806,6770,1991
2006-Oct-10 03:00:00,5000,-652083.4182,6771,1990
2006-Oct-10 04:00:00,5000,-637310.4744,6772,1989
2006-Oct-10 05:00:00,5000,-483764.7373,6773,1988
2006-Oct-10 06:00:00,15272.09257,-721185.3051,6774,1987
2006-Oct-10 07:00:00,21413.76744,-684832.0052,6775,1986
2006-Oct-10 08:00:00,26673.47377,-813317.5566,6776,1985
2006-Oct-10 09:00:00,28540.14128,-970512.37,6777,1984
2006-Oct-10 10:00:00,29145.45569,-1159822.141,6778,1983
2006-Oct-10 11:00:00,34121.368,-1311376.177,6779,1982
2006-Oct-10 12:00:00,40301.97229,-1393007.609,6780,1981
2006-Oct-10 13:00:00,38456.46411,-1625746.073,6781,1980
2006-Oct-10 14:00:00,26069.29998,-1672387.666,6782,1979
2006-Oct-10 15:00:00,25444.95027,-1627107.056,6783,1978
2006-Oct-10 16:00:00,32257.88649,-1589774.404,6784,1977
2006-Oct-10 17:00:00,21090.10586,-1251199.88,6785,1976
2006-Oct-10 18:00:00,18005.88785,-1120737.045,6786,1975
2006-Oct-10 19:00:00,14288.06096,-1075290.326,6787,1974
2006-Oct-10 20:00:00,15516.36851,-1039585.207,6788,1973
2006-Oct-10 21:00:00,10103.92491,-1029256.169,6789,1972
2006-Oct-10 22:00:00,8103.061269,-856991.6961,6790,1971
2006-Oct-10 23:00:00,8093.836625,-818593.7887,6791,1970
2006-Oct-11 00:00:00,5000,-873063.2029,6792,1969
2006-Oct-11 01:00:00,5000,-780778.296,6793,1968
2006-Oct-11 02:00:00,5000,-792947.7107,6794,1967
2006-Oct-11 03:00:00,5000,-815341.0138,6795,1966
2006-Oct-11 04:00:00,5000,-829261.7044,6796,1965
2006-Oct-11 05:00:00,5000,-488102.7291,6797,1964
2006-Oct-11 06:00:00,13347.94644,-1037700.158,6798,1963
2006-Oct-11 07:00:00,22848.79502,-993868.5799,6799,1962
2006-Oct-11 08:00:00,26736.84588,-1176765.458,6800,1961
2006-Oct-11 09:00:00,28605.24544,-1089650.426,6801,1960
2006-Oct-11 10:00:00,29214.25907,-1105403.55,6802,1959
2006-Oct-11 11:00:00,34202.40367,-1252896.342,6803,1958
2006-Oct-11 12:00:00,40401.65158,-1049960.695,6804,1957
2006-Oct-11 13:00:00,38550.69984,-1021959.162,6805,1956
2006-Oct-11 14:00:00,26131.41599,-1172760.994,6806,1955
2006-Oct-11 15:00:00,25502.21034,-1373734.773,6807,1954
2006-Oct-11 16:00:00,32331.31662,-1354271.159,6808,1953
2006-Oct-11 17:00:00,21128.80245,-973313.8166,6809,1952
2006-Oct-11 18:00:00,18053.05211,-829158.97,6810,1951
2006-Oct-11 19:00:00,14413.93276,-743070.2983,6811,1950
2006-Oct-11 20:00:00,21332.9993,-659345.4223,6812,1949
2006-Oct-11 21:00:00,21830.815,-616186.9152,6813,1948
2006-Oct-11 22:00:00,8107.439615,-556426.0966,6814,1947
2006-Oct-11 23:00:00,8096.411447,-515369.1449,6815,1946
2006-Oct-12 00:00:00,5000,-500693.4666,6816,1945
2006-Oct-12 01:00:00,5000,-500236.8635,6817,1944
2006-Oct-12 02:00:00,5000,-499658.3371,6818,1943
2006-Oct-12 03:00:00,5000,-499236.7975,6819,1942
2006-Oct-12 04:00:00,5000,-498475.0335,6820,1941
2006-Oct-12 05:00:00,5000,-476713.4571,6821,1940
2006-Oct-12 06:00:00,185585.312,-502885.2823,6822,1939
2006-Oct-12 07:00:00,216164.2937,-502075.0543,6823,1938
2006-Oct-12 08:00:00,36875.35261,-501408.8434,6824,1937
2006-Oct-12 09:00:00,28708.49959,-553118.7064,6825,1936
2006-Oct-12 10:00:00,29290.44439,-763060.5603,6826,1935
2006-Oct-12 11:00:00,34261.94665,-936097.6172,6827,1934
2006-Oct-12 12:00:00,40515.34412,-984725.3398,6828,1933
2006-Oct-12 13:00:00,38651.86634,-1175066.065,6829,1932
2006-Oct-12 14:00:00,26194.57811,-1306793.381,6830,1931
2006-Oct-12 15:00:00,25556.05082,-1338173.649,6831,1930
2006-Oct-12 16:00:00,32397.24783,-1312906.841,6832,1929
2006-Oct-12 17:00:00,21183.84828,-1027393.096,6833,1928
2006-Oct-12 18:00:00,18090.05554,-761703.6509,6834,1927
2006-Oct-12 19:00:00,18437.13173,-566019.2913,6835,1926
2006-Oct-12 20:00:00,35830.43401,-507953.3804,6836,1925
2006-Oct-12 21:00:00,50904.43346,-504640.8295,6837,1924
2006-Oct-12 22:00:00,8109.187872,-502908.1026,6838,1923
2006-Oct-12 23:00:00,8099.301089,-501825.4124,6839,1922
2006-Oct-13 00:00:00,5000,-501047.8956,6840,1921
2006-Oct-13 01:00:00,5000,-500412.0124,6841,1920
2006-Oct-13 02:00:00,5000,-499793.9396,6842,1919
2006-Oct-13 03:00:00,5000,-499103.1372,6843,1918
2006-Oct-13 04:00:00,5000,-498547.264,6844,1917
2006-Oct-13 05:00:00,5000,-475440.6931,6845,1916
2006-Oct-13 06:00:00,231113.9079,-502167.5859,6846,1915
2006-Oct-13 07:00:00,235571.3879,-511437.2792,6847,1914
2006-Oct-13 08:00:00,58417.86728,-501393.0011,6848,1913
2006-Oct-13 09:00:00,29661.44277,-584149.844,6849,1912
2006-Oct-13 10:00:00,29365.80867,-946277.9778,6850,1911
2006-Oct-13 11:00:00,34339.10052,-1190695.299,6851,1910
2006-Oct-13 12:00:00,40631.67294,-1229623.839,6852,1909
2006-Oct-13 13:00:00,38745.48604,-1391303.309,6853,1908
2006-Oct-13 14:00:00,26247.83991,-1536967.941,6854,1907
2006-Oct-13 15:00:00,25607.13737,-1638525.706,6855,1906
2006-Oct-13 16:00:00,32467.97044,-1709434.587,6856,1905
2006-Oct-13 17:00:00,21248.38931,-1313033.005,6857,1904
2006-Oct-13 18:00:00,18117.70847,-914697.5775,6858,1903
2006-Oct-13 19:00:00,15645.36511,-574078.5655,6859,1902
2006-Oct-13 20:00:00,26396.78108,-508133.4668,6860,1901
2006-Oct-13 21:00:00,28205.323,-504651.3682,6861,1900
2006-Oct-13 22:00:00,8110.120902,-502483.228,6862,1899
2006-Oct-13 23:00:00,8123.686587,-501347.4639,6863,1898
2006-Oct-14 00:00:00,5000,-500454.2176,6864,1897
2006-Oct-14 01:00:00,5000,-499729.1159,6865,1896
2006-Oct-14 02:00:00,5000,-499381.6161,6866,1895
2006-Oct-14 03:00:00,5000,-498884.3842,6867,1894
2006-Oct-14 04:00:00,5000,-498357.808,6868,1893
2006-Oct-14 05:00:00,5000,-476042.8823,6869,1892
2006-Oct-14 06:00:00,192836.0158,-502053.1522,6870,1891
2006-Oct-14 07:00:00,122189.254,-527285.1675,6871,1890
2006-Oct-14 08:00:00,67892.96174,-508770.0733,6872,1889
2006-Oct-14 09:00:00,23764.846,-603067.5027,6873,1888
2006-Oct-14 10:00:00,16950.6563,-893371.7449,6874,1887
2006-Oct-14 11:00:00,19394.27134,-1096746.764,6875,1886
2006-Oct-14 12:00:00,17527.4785,-1139770.705,6876,1885
2006-Oct-14 13:00:00,22019.89915,-1154314.732,6877,1884
2006-Oct-14 14:00:00,30427.21822,-1177202.113,6878,1883
2006-Oct-14 15:00:00,40350.09456,-1184952.936,6879,1882
2006-Oct-14 16:00:00,13762.2621,-1239574.685,6880,1881
2006-Oct-14 17:00:00,9380.223562,-1117794.753,6881,1880
2006-Oct-14 18:00:00,9372.511279,-798744.7677,6882,1879
2006-Oct-14 19:00:00,9383.916387,-568647.3787,6883,1878
2006-Oct-14 20:00:00,9390.933715,-554286.6596,6884,1877
2006-Oct-14 21:00:00,10632.09758,-517655.4868,6885,1876
2006-Oct-14 22:00:00,8115.838014,-501548.2253,6886,1875
2006-Oct-14 23:00:00,8139.690166,-500341.1552,6887,1874
2006-Oct-15 00:00:00,5000,-499908.2453,6888,1873
2006-Oct-15 01:00:00,5000,-499580.9991,6889,1872
2006-Oct-15 02:00:00,5000,-499131.7077,6890,1871
2006-Oct-15 03:00:00,5000,-498623.0444,6891,1870
2006-Oct-15 04:00:00,5000,-498368.5211,6892,1869
2006-Oct-15 05:00:00,5000,-497961.7573,6893,1868
2006-Oct-15 06:00:00,9387.296325,-497567.5612,6894,1867
2006-Oct-15 07:00:00,7509.036559,-475515.4243,6895,1866
2006-Oct-15 08:00:00,7513.712934,-559607.5937,6896,1865
2006-Oct-15 09:00:00,7514.947556,-769450.4785,6897,1864
2006-Oct-15 10:00:00,7514.241389,-1015894.077,6898,1863
2006-Oct-15 11:00:00,8771.788179,-931633.5996,6899,1862
2006-Oct-15 12:00:00,8762.254668,-975883.9229,6900,1861
2006-Oct-15 13:00:00,10656.7108,-897332.6247,6901,1860
2006-Oct-15 14:00:00,8760.801722,-1046973.809,6902,1859
2006-Oct-15 15:00:00,7506.408254,-934704.1749,6903,1858
2006-Oct-15 16:00:00,7507.779184,-998759.7868,6904,1857
2006-Oct-15 17:00:00,7512.546477,-855357.4145,6905,1856
2006-Oct-15 18:00:00,7514.689237,-873726.3539,6906,1855
2006-Oct-15 19:00:00,7513.984832,-608127.4398,6907,1854
2006-Oct-15 20:00:00,7513.875121,-683117.9672,6908,1853
2006-Oct-15 21:00:00,9385.710144,-637652.2493,6909,1852
2006-Oct-15 22:00:00,7510.492841,-573037.6381,6910,1851
2006-Oct-15 23:00:00,7514.715328,-581378.4027,6911,1850
2006-Oct-16 00:00:00,5000,-588809.9507,6912,1849
2006-Oct-16 01:00:00,5000,-528113.7713,6913,1848
2006-Oct-16 02:00:00,5000,-528291.6446,6914,1847
2006-Oct-16 03:00:00,5000,-507194.2827,6915,1846
2006-Oct-16 04:00:00,5000,-499276.188,6916,1845
2006-Oct-16 05:00:00,5000,-477281.0778,6917,1844
2006-Oct-16 06:00:00,118130.1922,-502700.8269,6918,1843
2006-Oct-16 07:00:00,103363.0627,-499276.5464,6919,1842
2006-Oct-16 08:00:00,30132.68926,-500904.6096,6920,1841
2006-Oct-16 09:00:00,28930.38981,-628122.9718,6921,1840
2006-Oct-16 10:00:00,29581.41567,-848842.0711,6922,1839
2006-Oct-16 11:00:00,34624.90582,-1007298.019,6923,1838
2006-Oct-16 12:00:00,40922.96557,-1051034.384,6924,1837
2006-Oct-16 13:00:00,39028.12742,-1223405.072,6925,1836
2006-Oct-16 14:00:00,26400.89471,-1402063.187,6926,1835
2006-Oct-16 15:00:00,25802.63475,-1541451.958,6927,1834
2006-Oct-16 16:00:00,32730.99961,-1611756.344,6928,1833
2006-Oct-16 17:00:00,21362.42874,-1227917.929,6929,1832
2006-Oct-16 18:00:00,18233.69177,-795278.4536,6930,1831
2006-Oct-16 19:00:00,15740.09034,-564466.4254,6931,1830
2006-Oct-16 20:00:00,27722.85146,-507224.224,6932,1829
2006-Oct-16 21:00:00,33652.92075,-504066.6496,6933,1828
2006-Oct-16 22:00:00,8146.287213,-502339.5075,6934,1827
2006-Oct-16 23:00:00,8135.310976,-501569.3217,6935,1826
2006-Oct-17 00:00:00,5000,-500775.1486,6936,1825
2006-Oct-17 01:00:00,5000,-500112.7257,6937,1824
2006-Oct-17 02:00:00,5000,-499461.4894,6938,1823
2006-Oct-17 03:00:00,5000,-498865.8299,6939,1822
2006-Oct-17 04:00:00,5000,-498540.5276,6940,1821
2006-Oct-17 05:00:00,5000,-475760.6789,6941,1820
2006-Oct-17 06:00:00,185312.1514,-501966.7489,6942,1819
2006-Oct-17 07:00:00,280033.8269,-499164.8013,6943,1818
2006-Oct-17 08:00:00,35922.89924,-500729.5534,6944,1817
2006-Oct-17 09:00:00,29014.32197,-693351.2673,6945,1816
2006-Oct-17 10:00:00,29649.38063,-1076044.857,6946,1815
2006-Oct-17 11:00:00,34697.46484,-1334476.675,6947,1814
2006-Oct-17 12:00:00,41030.41435,-1352215.028,6948,1813
2006-Oct-17 13:00:00,39126.40184,-1543445.382,6949,1812
2006-Oct-17 14:00:00,26458.20444,-1701835.94,6950,1811
2006-Oct-17 15:00:00,25852.27589,-1730196.858,6951,1810
2006-Oct-17 16:00:00,32821.97026,-1677635.998,6952,1809
2006-Oct-17 17:00:00,21414.428,-1237532.006,6953,1808
2006-Oct-17 18:00:00,18262.62938,-921740.3156,6954,1807
2006-Oct-17 19:00:00,14474.32446,-791226.1217,6955,1806
2006-Oct-17 20:00:00,16364.27306,-678510.0895,6956,1805
2006-Oct-17 21:00:00,16770.00042,-593583.0298,6957,1804
2006-Oct-17 22:00:00,8159.229917,-527263.5886,6958,1803
2006-Oct-17 23:00:00,8146.93585,-513697.6877,6959,1802
2006-Oct-18 00:00:00,5000,-513353.4561,6960,1801
2006-Oct-18 01:00:00,5000,-503877.0942,6961,1800
2006-Oct-18 02:00:00,5000,-499833.6468,6962,1799
2006-Oct-18 03:00:00,5000,-499382.9894,6963,1798
2006-Oct-18 04:00:00,5000,-498972.2621,6964,1797
2006-Oct-18 05:00:00,5000,-477470.5614,6965,1796
2006-Oct-18 06:00:00,85436.65724,-502977.3636,6966,1795
2006-Oct-18 07:00:00,62192.71477,-499574.4744,6967,1794
2006-Oct-18 08:00:00,27157.78609,-636701.4249,6968,1793
2006-Oct-18 09:00:00,29089.91552,-1324430.487,6969,1792
2006-Oct-18 10:00:00,29718.09645,-1689057.931,6970,1791
2006-Oct-18 11:00:00,34781.3356,-1773672.602,6971,1790
2006-Oct-18 12:00:00,41132.69898,-1668216.297,6972,1789
2006-Oct-18 13:00:00,39222.90444,-1816901.042,6973,1788
2006-Oct-18 14:00:00,26519.93296,-1932522.162,6974,1787
2006-Oct-18 15:00:00,25921.15994,-2014592.119,6975,1786
2006-Oct-18 16:00:00,32888.96417,-2025164.694,6976,1785
2006-Oct-18 17:00:00,21449.61742,-1556362.637,6977,1784
2006-Oct-18 18:00:00,18317.26632,-1225238.744,6978,1783
2006-Oct-18 19:00:00,14490.16296,-1104937.746,6979,1782
2006-Oct-18 20:00:00,15769.22311,-1048175.739,6980,1781
