Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Oct-06 02:00:00,50000,-7756487.808,6674,2087
2006-Oct-06 03:00:00,50000,-6842473.311,6675,2086
2006-Oct-06 04:00:00,50000,-6656005.113,6676,2085
2006-Oct-06 05:00:00,50000,-4871524.407,6677,2084
2006-Oct-06 06:00:00,147529.9025,-7950983.453,6678,2083
2006-Oct-06 07:00:00,215485.0718,-7602135.003,6679,2082
2006-Oct-06 08:00:00,264294.3804,-9360715.075,6680,2081
2006-Oct-06 09:00:00,282846.7087,-10427630.2,6681,2080
2006-Oct-06 10:00:00,288934.3252,-12361205.6,6682,2079
2006-Oct-06 11:00:00,337715.6661,-17129140.73,6683,2078
2006-Oct-06 12:00:00,399296.8702,-16619931.66,6684,2077
2006-Oct-06 13:00:00,380827.6601,-17847501.82,6685,2076
2006-Oct-06 14:00:00,258400.6212,-18984151.84,6686,2075
2006-Oct-06 15:00:00,252127.3643,-19807014.02,6687,2074
2006-Oct-06 16:00:00,319519.0768,-19231157.94,6688,2073
2006-Oct-06 17:00:00,209096.3515,-14186532.89,6689,2072
2006-Oct-06 18:00:00,178555.7896,-11560713.52,6690,2071
2006-Oct-06 19:00:00,141868.1616,-10786247.62,6691,2070
2006-Oct-06 20:00:00,153905.4763,-10431997.53,6692,2069
2006-Oct-06 21:00:00,98932.38245,-10235540.69,6693,2068
2006-Oct-06 22:00:00,80711.6956,-8709424.164,6694,2067
2006-Oct-06 23:00:00,80661.06129,-8193708.323,6695,2066
2006-Oct-07 00:00:00,50000,-8735256.443,6696,2065
2006-Oct-07 01:00:00,50000,-7771258.174,6697,2064
2006-Oct-07 02:00:00,50000,-7149627.514,6698,2063
2006-Oct-07 03:00:00,50000,-7729000.121,6699,2062
2006-Oct-07 04:00:00,50000,-7218604.866,6700,2061
2006-Oct-07 05:00:00,50000,-4928566.002,6701,2060
2006-Oct-07 06:00:00,182233.2956,-9382811.85,6702,2059
2006-Oct-07 07:00:00,162289.5492,-9723506.194,6703,2058
2006-Oct-07 08:00:00,141921.425,-10385842.67,6704,2057
2006-Oct-07 09:00:00,178950.6178,-11223939.72,6705,2056
2006-Oct-07 10:00:00,166634.5897,-12716053.14,6706,2055
2006-Oct-07 11:00:00,191128.384,-12939103.03,6707,2054
2006-Oct-07 12:00:00,172730.6395,-12118593.49,6708,2053
2006-Oct-07 13:00:00,166624.0968,-12472305.17,6709,2052
2006-Oct-07 14:00:00,142178.0868,-12947926.78,6710,2051
2006-Oct-07 15:00:00,129706.8409,-13641746.93,6711,2050
2006-Oct-07 16:00:00,135906.8338,-12808602.22,6712,2049
2006-Oct-07 17:00:00,92802.00322,-12360856.26,6713,2048
2006-Oct-07 18:00:00,93053.54709,-8829021.881,6714,2047
2006-Oct-07 19:00:00,92996.28076,-8289926.241,6715,2046
2006-Oct-07 20:00:00,92853.66307,-7757859.577,6716,2045
2006-Oct-07 21:00:00,105299.2413,-7910842.897,6717,2044
2006-Oct-07 22:00:00,80748.86084,-7593796.785,6718,2043
2006-Oct-07 23:00:00,80649.31842,-8213209.995,6719,2042
2006-Oct-08 00:00:00,50000,-7309853.814,6720,2041
2006-Oct-08 01:00:00,50000,-7982127.061,6721,2040
2006-Oct-08 02:00:00,50000,-7158209.885,6722,2039
2006-Oct-08 03:00:00,50000,-7860309.673,6723,2038
2006-Oct-08 04:00:00,50000,-7705664.854,6724,2037
2006-Oct-08 05:00:00,50000,-7202817.341,6725,2036
2006-Oct-08 06:00:00,93072.94266,-7598700.856,6726,2035
2006-Oct-08 07:00:00,74628.37035,-7608104.535,6727,2034
2006-Oct-08 08:00:00,74627.45127,-8706756.508,6728,2033
2006-Oct-08 09:00:00,74623.61858,-10165319.18,6729,2032
2006-Oct-08 10:00:00,74621.87944,-10997398.53,6730,2031
2006-Oct-08 11:00:00,86762.69937,-13056507.44,6731,2030
2006-Oct-08 12:00:00,87107.36946,-11373526.32,6732,2029
2006-Oct-08 13:00:00,105404.322,-12750033.27,6733,2028
2006-Oct-08 14:00:00,86781.80138,-11777911.68,6734,2027
2006-Oct-08 15:00:00,74648.16661,-12546435.9,6735,2026
2006-Oct-08 16:00:00,74646.79795,-10956525.3,6736,2025
2006-Oct-08 17:00:00,74644.27664,-11672340.5,6737,2024
2006-Oct-08 18:00:00,74641.13043,-9281218.332,6738,2023
2006-Oct-08 19:00:00,74636.90839,-9504416.593,6739,2022
2006-Oct-08 20:00:00,74634.26773,-8693644.969,6740,2021
2006-Oct-08 21:00:00,92945.15488,-9283366.482,6741,2020
2006-Oct-08 22:00:00,74633.12703,-8603493.719,6742,2019
2006-Oct-08 23:00:00,74648.69371,-9192301.676,6743,2018
2006-Oct-09 00:00:00,50000,-8288287.246,6744,2017
2006-Oct-09 01:00:00,50000,-8111445.216,6745,2016
2006-Oct-09 02:00:00,50000,-6856018.04,6746,2015
2006-Oct-09 03:00:00,50000,-6342324.171,6747,2014
2006-Oct-09 04:00:00,50000,-6520880.309,6748,2013
2006-Oct-09 05:00:00,50000,-4846007.239,6749,2012
2006-Oct-09 06:00:00,115406.0486,-6923444.983,6750,2011
2006-Oct-09 07:00:00,181976.7784,-6657055.758,6751,2010
2006-Oct-09 08:00:00,265934.9348,-7809275.721,6752,2009
2006-Oct-09 09:00:00,284929.3936,-8841232.592,6753,2008
2006-Oct-09 10:00:00,290930.6643,-11579531.91,6754,2007
2006-Oct-09 11:00:00,340088.0913,-13164513.32,6755,2006
2006-Oct-09 12:00:00,402232.4307,-13400133.39,6756,2005
2006-Oct-09 13:00:00,383642.4017,-16184570.08,6757,2004
2006-Oct-09 14:00:00,287894.1609,-18254803.58,6758,2003
2006-Oct-09 15:00:00,694505.4252,-18911526.67,6759,2002
2006-Oct-09 16:00:00,708489.2053,-18968811.29,6760,2001
2006-Oct-09 17:00:00,210388.3259,-13107418.74,6761,2000
2006-Oct-09 18:00:00,179797.3297,-10800731.79,6762,1999
2006-Oct-09 19:00:00,142588.2847,-9202991.743,6763,1998
2006-Oct-09 20:00:00,154899.0962,-7580785.097,6764,1997
2006-Oct-09 21:00:00,99297.11955,-7218916.004,6765,1996
2006-Oct-09 22:00:00,80919.5635,-6669528.576,6766,1995
2006-Oct-09 23:00:00,80820.6906,-6223114.373,6767,1994
2006-Oct-10 00:00:00,50000,-6036909.96,6768,1993
2006-Oct-10 01:00:00,50000,-5754346.997,6769,1992
2006-Oct-10 02:00:00,50000,-5866593.806,6770,1991
2006-Oct-10 03:00:00,50000,-6520834.182,6771,1990
2006-Oct-10 04:00:00,50000,-6373104.744,6772,1989
2006-Oct-10 05:00:00,50000,-4837647.373,6773,1988
2006-Oct-10 06:00:00,152720.9257,-7211853.051,6774,1987
2006-Oct-10 07:00:00,214137.6744,-6848320.052,6775,1986
2006-Oct-10 08:00:00,266734.7377,-8133175.566,6776,1985
2006-Oct-10 09:00:00,285401.4128,-9705123.7,6777,1984
2006-Oct-10 10:00:00,291454.5569,-11598221.41,6778,1983
2006-Oct-10 11:00:00,341213.68,-13113761.77,6779,1982
2006-Oct-10 12:00:00,403019.7229,-13930076.09,6780,1981
2006-Oct-10 13:00:00,384564.6411,-16257460.73,6781,1980
2006-Oct-10 14:00:00,260692.9998,-16723876.66,6782,1979
2006-Oct-10 15:00:00,254449.5027,-16271070.56,6783,1978
2006-Oct-10 16:00:00,322578.8649,-15897744.04,6784,1977
2006-Oct-10 17:00:00,210901.0586,-12511998.8,6785,1976
2006-Oct-10 18:00:00,180058.8785,-11207370.45,6786,1975
2006-Oct-10 19:00:00,142880.6096,-10752903.26,6787,1974
2006-Oct-10 20:00:00,155163.6851,-10395852.07,6788,1973
2006-Oct-10 21:00:00,101039.2491,-10292561.69,6789,1972
2006-Oct-10 22:00:00,81030.61269,-8569916.961,6790,1971
2006-Oct-10 23:00:00,80938.36625,-8185937.887,6791,1970
2006-Oct-11 00:00:00,50000,-8730632.029,6792,1969
2006-Oct-11 01:00:00,50000,-7807782.96,6793,1968
2006-Oct-11 02:00:00,50000,-7929477.107,6794,1967
2006-Oct-11 03:00:00,50000,-8153410.138,6795,1966
2006-Oct-11 04:00:00,50000,-8292617.044,6796,1965
2006-Oct-11 05:00:00,50000,-4881027.291,6797,1964
2006-Oct-11 06:00:00,133479.4644,-10377001.58,6798,1963
2006-Oct-11 07:00:00,228487.9502,-9938685.799,6799,1962
2006-Oct-11 08:00:00,267368.4588,-11767654.58,6800,1961
2006-Oct-11 09:00:00,286052.4544,-10896504.26,6801,1960
2006-Oct-11 10:00:00,292142.5907,-11054035.5,6802,1959
2006-Oct-11 11:00:00,342024.0367,-12528963.42,6803,1958
2006-Oct-11 12:00:00,404016.5158,-10499606.95,6804,1957
2006-Oct-11 13:00:00,385506.9984,-10219591.62,6805,1956
2006-Oct-11 14:00:00,261314.1599,-11727609.94,6806,1955
2006-Oct-11 15:00:00,255022.1034,-13737347.73,6807,1954
2006-Oct-11 16:00:00,323313.1662,-13542711.59,6808,1953
2006-Oct-11 17:00:00,211288.0245,-9733138.166,6809,1952
2006-Oct-11 18:00:00,180530.5211,-8291589.7,6810,1951
2006-Oct-11 19:00:00,144139.3276,-7430702.983,6811,1950
2006-Oct-11 20:00:00,213329.993,-6593454.223,6812,1949
2006-Oct-11 21:00:00,218308.15,-6161869.152,6813,1948
2006-Oct-11 22:00:00,81074.39615,-5564260.966,6814,1947
2006-Oct-11 23:00:00,80964.11447,-5153691.449,6815,1946
2006-Oct-12 00:00:00,50000,-5006934.666,6816,1945
2006-Oct-12 01:00:00,50000,-5002368.635,6817,1944
2006-Oct-12 02:00:00,50000,-4996583.371,6818,1943
2006-Oct-12 03:00:00,50000,-4992367.975,6819,1942
2006-Oct-12 04:00:00,50000,-4984750.335,6820,1941
2006-Oct-12 05:00:00,50000,-4767134.571,6821,1940
2006-Oct-12 06:00:00,1855853.12,-5028852.823,6822,1939
2006-Oct-12 07:00:00,2161642.937,-5020750.543,6823,1938
2006-Oct-12 08:00:00,368753.5261,-5014088.434,6824,1937
2006-Oct-12 09:00:00,287084.9959,-5531187.064,6825,1936
2006-Oct-12 10:00:00,292904.4439,-7630605.603,6826,1935
2006-Oct-12 11:00:00,342619.4665,-9360976.172,6827,1934
2006-Oct-12 12:00:00,405153.4412,-9847253.398,6828,1933
2006-Oct-12 13:00:00,386518.6634,-11750660.65,6829,1932
2006-Oct-12 14:00:00,261945.7811,-13067933.81,6830,1931
2006-Oct-12 15:00:00,255560.5082,-13381736.49,6831,1930
2006-Oct-12 16:00:00,323972.4783,-13129068.41,6832,1929
2006-Oct-12 17:00:00,211838.4828,-10273930.96,6833,1928
2006-Oct-12 18:00:00,180900.5554,-7617036.509,6834,1927
2006-Oct-12 19:00:00,184371.3173,-5660192.913,6835,1926
2006-Oct-12 20:00:00,358304.3401,-5079533.804,6836,1925
2006-Oct-12 21:00:00,509044.3346,-5046408.295,6837,1924
2006-Oct-12 22:00:00,81091.87872,-5029081.026,6838,1923
2006-Oct-12 23:00:00,80993.01089,-5018254.124,6839,1922
2006-Oct-13 00:00:00,50000,-5010478.956,6840,1921
2006-Oct-13 01:00:00,50000,-5004120.124,6841,1920
2006-Oct-13 02:00:00,50000,-4997939.396,6842,1919
2006-Oct-13 03:00:00,50000,-4991031.372,6843,1918
2006-Oct-13 04:00:00,50000,-4985472.64,6844,1917
2006-Oct-13 05:00:00,50000,-4754406.931,6845,1916
2006-Oct-13 06:00:00,2311139.079,-5021675.859,6846,1915
2006-Oct-13 07:00:00,2355713.879,-5114372.792,6847,1914
2006-Oct-13 08:00:00,584178.6728,-5013930.011,6848,1913
2006-Oct-13 09:00:00,296614.4277,-5841498.44,6849,1912
2006-Oct-13 10:00:00,293658.0867,-9462779.778,6850,1911
2006-Oct-13 11:00:00,343391.0052,-11906952.99,6851,1910
2006-Oct-13 12:00:00,406316.7294,-12296238.39,6852,1909
2006-Oct-13 13:00:00,387454.8604,-13913033.09,6853,1908
2006-Oct-13 14:00:00,262478.3991,-15369679.41,6854,1907
2006-Oct-13 15:00:00,256071.3737,-16385257.06,6855,1906
2006-Oct-13 16:00:00,324679.7044,-17094345.87,6856,1905
2006-Oct-13 17:00:00,212483.8931,-13130330.05,6857,1904
2006-Oct-13 18:00:00,181177.0847,-9146975.775,6858,1903
2006-Oct-13 19:00:00,156453.6511,-5740785.655,6859,1902
2006-Oct-13 20:00:00,263967.8108,-5081334.668,6860,1901
2006-Oct-13 21:00:00,282053.23,-5046513.682,6861,1900
2006-Oct-13 22:00:00,81101.20902,-5024832.28,6862,1899
2006-Oct-13 23:00:00,81236.86587,-5013474.639,6863,1898
2006-Oct-14 00:00:00,50000,-5004542.176,6864,1897
2006-Oct-14 01:00:00,50000,-4997291.159,6865,1896
2006-Oct-14 02:00:00,50000,-4993816.161,6866,1895
2006-Oct-14 03:00:00,50000,-4988843.842,6867,1894
2006-Oct-14 04:00:00,50000,-4983578.08,6868,1893
2006-Oct-14 05:00:00,50000,-4760428.823,6869,1892
2006-Oct-14 06:00:00,1928360.158,-5020531.522,6870,1891
2006-Oct-14 07:00:00,1221892.54,-5272851.675,6871,1890
2006-Oct-14 08:00:00,678929.6174,-5087700.733,6872,1889
2006-Oct-14 09:00:00,237648.46,-6030675.027,6873,1888
2006-Oct-14 10:00:00,169506.563,-8933717.449,6874,1887
2006-Oct-14 11:00:00,193942.7134,-10967467.64,6875,1886
2006-Oct-14 12:00:00,175274.785,-11397707.05,6876,1885
2006-Oct-14 13:00:00,220198.9915,-11543147.32,6877,1884
2006-Oct-14 14:00:00,304272.1822,-11772021.13,6878,1883
2006-Oct-14 15:00:00,403500.9456,-11849529.36,6879,1882
2006-Oct-14 16:00:00,137622.621,-12395746.85,6880,1881
2006-Oct-14 17:00:00,93802.23562,-11177947.53,6881,1880
2006-Oct-14 18:00:00,93725.11279,-7987447.677,6882,1879
2006-Oct-14 19:00:00,93839.16387,-5686473.787,6883,1878
2006-Oct-14 20:00:00,93909.33715,-5542866.596,6884,1877
2006-Oct-14 21:00:00,106320.9758,-5176554.868,6885,1876
2006-Oct-14 22:00:00,81158.38014,-5015482.253,6886,1875
2006-Oct-14 23:00:00,81396.90166,-5003411.552,6887,1874
2006-Oct-15 00:00:00,50000,-4999082.453,6888,1873
2006-Oct-15 01:00:00,50000,-4995809.991,6889,1872
2006-Oct-15 02:00:00,50000,-4991317.077,6890,1871
2006-Oct-15 03:00:00,50000,-4986230.444,6891,1870
2006-Oct-15 04:00:00,50000,-4983685.211,6892,1869
2006-Oct-15 05:00:00,50000,-4979617.573,6893,1868
2006-Oct-15 06:00:00,93872.96325,-4975675.612,6894,1867
2006-Oct-15 07:00:00,75090.36559,-4755154.243,6895,1866
2006-Oct-15 08:00:00,75137.12934,-5596075.937,6896,1865
2006-Oct-15 09:00:00,75149.47556,-7694504.785,6897,1864
2006-Oct-15 10:00:00,75142.41389,-10158940.77,6898,1863
2006-Oct-15 11:00:00,87717.88179,-9316335.996,6899,1862
2006-Oct-15 12:00:00,87622.54668,-9758839.229,6900,1861
2006-Oct-15 13:00:00,106567.108,-8973326.247,6901,1860
2006-Oct-15 14:00:00,87608.01722,-10469738.09,6902,1859
2006-Oct-15 15:00:00,75064.08254,-9347041.749,6903,1858
2006-Oct-15 16:00:00,75077.79184,-9987597.868,6904,1857
2006-Oct-15 17:00:00,75125.46477,-8553574.145,6905,1856
2006-Oct-15 18:00:00,75146.89237,-8737263.539,6906,1855
2006-Oct-15 19:00:00,75139.84832,-6081274.398,6907,1854
2006-Oct-15 20:00:00,75138.75121,-6831179.672,6908,1853
2006-Oct-15 21:00:00,93857.10144,-6376522.493,6909,1852
2006-Oct-15 22:00:00,75104.92841,-5730376.381,6910,1851
2006-Oct-15 23:00:00,75147.15328,-5813784.027,6911,1850
2006-Oct-16 00:00:00,50000,-5888099.507,6912,1849
2006-Oct-16 01:00:00,50000,-5281137.713,6913,1848
2006-Oct-16 02:00:00,50000,-5282916.446,6914,1847
2006-Oct-16 03:00:00,50000,-5071942.827,6915,1846
2006-Oct-16 04:00:00,50000,-4992761.88,6916,1845
2006-Oct-16 05:00:00,50000,-4772810.778,6917,1844
2006-Oct-16 06:00:00,1181301.922,-5027008.269,6918,1843
2006-Oct-16 07:00:00,1033630.627,-4992765.464,6919,1842
2006-Oct-16 08:00:00,301326.8926,-5009046.096,6920,1841
2006-Oct-16 09:00:00,289303.8981,-6281229.718,6921,1840
2006-Oct-16 10:00:00,295814.1567,-8488420.711,6922,1839
2006-Oct-16 11:00:00,346249.0582,-10072980.19,6923,1838
2006-Oct-16 12:00:00,409229.6557,-10510343.84,6924,1837
2006-Oct-16 13:00:00,390281.2742,-12234050.72,6925,1836
2006-Oct-16 14:00:00,264008.9471,-14020631.87,6926,1835
2006-Oct-16 15:00:00,258026.3475,-15414519.58,6927,1834
2006-Oct-16 16:00:00,327309.9961,-16117563.44,6928,1833
2006-Oct-16 17:00:00,213624.2874,-12279179.29,6929,1832
2006-Oct-16 18:00:00,182336.9177,-7952784.536,6930,1831
2006-Oct-16 19:00:00,157400.9034,-5644664.254,6931,1830
2006-Oct-16 20:00:00,277228.5146,-5072242.24,6932,1829
2006-Oct-16 21:00:00,336529.2075,-5040666.496,6933,1828
2006-Oct-16 22:00:00,81462.87213,-5023395.075,6934,1827
2006-Oct-16 23:00:00,81353.10976,-5015693.217,6935,1826
2006-Oct-17 00:00:00,50000,-5007751.486,6936,1825
2006-Oct-17 01:00:00,50000,-5001127.257,6937,1824
2006-Oct-17 02:00:00,50000,-4994614.894,6938,1823
2006-Oct-17 03:00:00,50000,-4988658.299,6939,1822
2006-Oct-17 04:00:00,50000,-4985405.276,6940,1821
2006-Oct-17 05:00:00,50000,-4757606.789,6941,1820
2006-Oct-17 06:00:00,1853121.514,-5019667.489,6942,1819
2006-Oct-17 07:00:00,2800338.269,-4991648.013,6943,1818
2006-Oct-17 08:00:00,359228.9924,-5007295.534,6944,1817
2006-Oct-17 09:00:00,290143.2197,-6933512.673,6945,1816
2006-Oct-17 10:00:00,296493.8063,-10760448.57,6946,1815
2006-Oct-17 11:00:00,346974.6484,-13344766.75,6947,1814
2006-Oct-17 12:00:00,410304.1435,-13522150.28,6948,1813
2006-Oct-17 13:00:00,391264.0184,-15434453.82,6949,1812
2006-Oct-17 14:00:00,264582.0444,-17018359.4,6950,1811
2006-Oct-17 15:00:00,258522.7589,-17301968.58,6951,1810
2006-Oct-17 16:00:00,328219.7026,-16776359.98,6952,1809
2006-Oct-17 17:00:00,214144.28,-12375320.06,6953,1808
2006-Oct-17 18:00:00,182626.2938,-9217403.156,6954,1807
2006-Oct-17 19:00:00,144743.2446,-7912261.217,6955,1806
2006-Oct-17 20:00:00,163642.7306,-6785100.895,6956,1805
2006-Oct-17 21:00:00,167700.0042,-5935830.298,6957,1804
2006-Oct-17 22:00:00,81592.29917,-5272635.886,6958,1803
2006-Oct-17 23:00:00,81469.3585,-5136976.877,6959,1802
2006-Oct-18 00:00:00,50000,-5133534.561,6960,1801
2006-Oct-18 01:00:00,50000,-5038770.942,6961,1800
2006-Oct-18 02:00:00,50000,-4998336.468,6962,1799
2006-Oct-18 03:00:00,50000,-4993829.894,6963,1798
2006-Oct-18 04:00:00,50000,-4989722.621,6964,1797
2006-Oct-18 05:00:00,50000,-4774705.614,6965,1796
2006-Oct-18 06:00:00,854366.5724,-5029773.636,6966,1795
2006-Oct-18 07:00:00,621927.1477,-4995744.744,6967,1794
2006-Oct-18 08:00:00,271577.8609,-6367014.249,6968,1793
2006-Oct-18 09:00:00,290899.1552,-13244304.87,6969,1792
2006-Oct-18 10:00:00,297180.9645,-16890579.31,6970,1791
2006-Oct-18 11:00:00,347813.356,-17736726.02,6971,1790
2006-Oct-18 12:00:00,411326.9898,-16682162.97,6972,1789
2006-Oct-18 13:00:00,392229.0444,-18169010.42,6973,1788
2006-Oct-18 14:00:00,265199.3296,-19325221.62,6974,1787
2006-Oct-18 15:00:00,259211.5994,-20145921.19,6975,1786
2006-Oct-18 16:00:00,328889.6417,-20251646.94,6976,1785
2006-Oct-18 17:00:00,214496.1742,-15563626.37,6977,1784
2006-Oct-18 18:00:00,183172.6632,-12252387.44,6978,1783
2006-Oct-18 19:00:00,144901.6296,-11049377.46,6979,1782
2006-Oct-18 20:00:00,157692.2311,-10481757.39,6980,1781
2006-Oct-18 21:00:00,100598.5421,-10060305.35,6981,1780
2006-Oct-18 22:00:00,81579.30282,-7886327.982,6982,1779
2006-Oct-18 23:00:00,81625.86668,-7011449.936,6983,1778
2006-Oct-19 00:00:00,50000,-6787023.339,6984,1777
2006-Oct-19 01:00:00,50000,-6241404.027,6985,1776
2006-Oct-19 02:00:00,50000,-5979837.53,6986,1775
2006-Oct-19 03:00:00,50000,-5659784.343,6987,1774
2006-Oct-19 04:00:00,50000,-5346449.085,6988,1773
2006-Oct-19 05:00:00,50000,-4813730.259,6989,1772
2006-Oct-19 06:00:00,399018.4518,-5066646.251,6990,1771
2006-Oct-19 07:00:00,370542.2165,-5137212.251,6991,1770
2006-Oct-19 08:00:00,272380.8347,-8384940.23,6992,1769
2006-Oct-19 09:00:00,291291.7757,-14880044.99,6993,1768
2006-Oct-19 10:00:00,297807.1069,-18086325.38,6994,1767
2006-Oct-19 11:00:00,348935.4695,-19209605.58,6995,1766
2006-Oct-19 12:00:00,412120.4234,-17888983.61,6996,1765
2006-Oct-19 13:00:00,393149.3798,-18968135.14,6997,1764
2006-Oct-19 14:00:00,266195.1772,-20009994.97,6998,1763
2006-Oct-19 15:00:00,259698.2809,-20543547.23,6999,1762
2006-Oct-19 16:00:00,329377.6094,-19684436.14,7000,1761
2006-Oct-19 17:00:00,215290.7364,-14347240.71,7001,1760
2006-Oct-19 18:00:00,183370.4153,-11866350.93,7002,1759
2006-Oct-19 19:00:00,145165.2845,-11023685.94,7003,1758
2006-Oct-19 20:00:00,157924.7207,-10390656.82,7004,1757
2006-Oct-19 21:00:00,100748.1144,-9896028.172,7005,1756
2006-Oct-19 22:00:00,81797.64626,-8151853.625,7006,1755
2006-Oct-19 23:00:00,81815.24449,-7089740.875,7007,1754
2006-Oct-20 00:00:00,50000,-6837083.004,7008,1753
2006-Oct-20 01:00:00,50000,-6241727.931,7009,1752
2006-Oct-20 02:00:00,50000,-5859458.872,7010,1751
2006-Oct-20 03:00:00,50000,-5582091.75,7011,1750
2006-Oct-20 04:00:00,50000,-5245907.239,7012,1749
2006-Oct-20 05:00:00,50000,-4796786.201,7013,1748
2006-Oct-20 06:00:00,303767.8546,-5317467.55,7014,1747
2006-Oct-20 07:00:00,312934.2747,-5673680.136,7015,1746
2006-Oct-20 08:00:00,273081.8602,-9184511.588,7016,1745
2006-Oct-20 09:00:00,292204.0037,-15162255.18,7017,1744
2006-Oct-20 10:00:00,298514.4165,-17789821.55,7018,1743
2006-Oct-20 11:00:00,349303.7771,-18688421.25,7019,1742
2006-Oct-20 12:00:00,413507.563,-17579946.31,7020,1741
2006-Oct-20 13:00:00,394226.9347,-18847887.35,7021,1740
2006-Oct-20 14:00:00,266530.5685,-19807947.33,7022,1739
2006-Oct-20 15:00:00,260153.9024,-20263750.46,7023,1738
2006-Oct-20 16:00:00,330646.144,-19878314.55,7024,1737
2006-Oct-20 17:00:00,215542.595,-15031442.73,7025,1736
2006-Oct-20 18:00:00,183766.6189,-11334547.26,7026,1735
2006-Oct-20 19:00:00,145529.4536,-10923910.86,7027,1734
2006-Oct-20 20:00:00,158256.8986,-11086706.53,7028,1733
2006-Oct-20 21:00:00,100898.1427,-11236785.16,7029,1732
2006-Oct-20 22:00:00,81815.00073,-8999996.578,7030,1731
2006-Oct-20 23:00:00,81703.83741,-8454873.668,7031,1730
2006-Oct-21 00:00:00,50000,-9285206.51,7032,1729
2006-Oct-21 01:00:00,50000,-7881830.08,7033,1728
2006-Oct-21 02:00:00,50000,-8223510.204,7034,1727
2006-Oct-21 03:00:00,50000,-8287844.203,7035,1726
2006-Oct-21 04:00:00,50000,-8235673.794,7036,1725
2006-Oct-21 05:00:00,50000,-4898940.706,7037,1724
2006-Oct-21 06:00:00,99204.31786,-10625452.7,7038,1723
2006-Oct-21 07:00:00,132777.9034,-10644952.66,7039,1722
2006-Oct-21 08:00:00,145813.4821,-10740511.63,7040,1721
2006-Oct-21 09:00:00,183999.8172,-11468519.54,7041,1720
2006-Oct-21 10:00:00,171414.4723,-12915486.02,7042,1719
2006-Oct-21 11:00:00,196782.98,-13788741.32,7043,1718
2006-Oct-21 12:00:00,177892.5258,-14202654.36,7044,1717
2006-Oct-21 13:00:00,171362.7941,-14205280.39,7045,1716
2006-Oct-21 14:00:00,145675.5075,-14304420.84,7046,1715
2006-Oct-21 15:00:00,132962.2481,-13352132.35,7047,1714
2006-Oct-21 16:00:00,139373.8808,-13337330.98,7048,1713
2006-Oct-21 17:00:00,94723.64655,-12147789.69,7049,1712
2006-Oct-21 18:00:00,94784.80151,-9037852.674,7050,1711
2006-Oct-21 19:00:00,94676.38113,-8219554.06,7051,1710
2006-Oct-21 20:00:00,94578.138,-7785579.887,7052,1709
2006-Oct-21 21:00:00,107569.7608,-8261956.874,7053,1708
2006-Oct-21 22:00:00,81975.74707,-7791309.492,7054,1707
2006-Oct-21 23:00:00,81843.96014,-6984250.29,7055,1706
2006-Oct-22 00:00:00,50000,-6953476.02,7056,1705
2006-Oct-22 01:00:00,50000,-7780511.19,7057,1704
2006-Oct-22 02:00:00,50000,-7086313.207,7058,1703
2006-Oct-22 03:00:00,50000,-7651769.785,7059,1702
2006-Oct-22 04:00:00,50000,-7624355.706,7060,1701
2006-Oct-22 05:00:00,50000,-7347629.129,7061,1700
2006-Oct-22 06:00:00,94873.00404,-7769654.699,7062,1699
2006-Oct-22 07:00:00,75611.71766,-4883306.887,7063,1698
2006-Oct-22 08:00:00,75594.60299,-9738971.599,7064,1697
2006-Oct-22 09:00:00,75592.50317,-8919012.696,7065,1696
2006-Oct-22 10:00:00,75577.80854,-9358232.782,7066,1695
2006-Oct-22 11:00:00,88423.39082,-8440675.406,7067,1694
2006-Oct-22 12:00:00,88290.49263,-9578013.182,7068,1693
2006-Oct-22 13:00:00,107571.0199,-8576143.647,7069,1692
2006-Oct-22 14:00:00,88553.42505,-9188745.971,7070,1691
2006-Oct-22 15:00:00,75600.27037,-8190565.46,7071,1690
2006-Oct-22 16:00:00,75574.20233,-8947327.939,7072,1689
2006-Oct-22 17:00:00,75584.62026,-7444411.072,7073,1688
2006-Oct-22 18:00:00,75573.58396,-8117367.39,7074,1687
2006-Oct-22 19:00:00,75587.15648,-5953038.393,7075,1686
2006-Oct-22 20:00:00,75653.47069,-6784654.837,7076,1685
2006-Oct-22 21:00:00,94863.84129,-7073778.707,7077,1684
2006-Oct-22 22:00:00,75568.61055,-7425861.093,7078,1683
2006-Oct-22 23:00:00,75605.40459,-5839555.546,7079,1682
2006-Oct-23 00:00:00,50000,-6575868.038,7080,1681
2006-Oct-23 01:00:00,50000,-6720720.846,7081,1680
2006-Oct-23 02:00:00,50000,-6649342.932,7082,1679
2006-Oct-23 03:00:00,50000,-6469060.04,7083,1678
2006-Oct-23 04:00:00,50000,-6380115.827,7084,1677
2006-Oct-23 05:00:00,50000,-4831697.858,7085,1676
2006-Oct-23 06:00:00,260447.782,-8289109.557,7086,1675
2006-Oct-23 07:00:00,330073.8655,-8177920.215,7087,1674
2006-Oct-23 08:00:00,274910.0953,-10289423.96,7088,1673
2006-Oct-23 09:00:00,294078.8796,-12690197.54,7089,1672
2006-Oct-23 10:00:00,300619.2648,-15128586.11,7090,1671
2006-Oct-23 11:00:00,352258.8539,-18124998.22,7091,1670
2006-Oct-23 12:00:00,416223.0847,-16835929.1,7092,1669
2006-Oct-23 13:00:00,397126.8798,-18144912.55,7093,1668
